ano;ra;id_curso;id_disciplina;nome_disciplina;bim1;bim2;bim3;bim4;media;situacao;nome_aluno;nome_curso
2026;20260044;C005;D022;Direito Penal;2.1;6.6;2.8;6.7;4.5;REPROVADO;Gengar Storm;Direito
2026;20260044;C005;D023;Direito Constitucional;3.6;1.7;0.1;1.9;1.8;REPROVADO;Gengar Storm;Direito
2026;20260044;C005;D024;Processo Civil;0.6;3.0;3.9;2.8;2.6;REPROVADO;Gengar Storm;Direito
2026;20260044;C005;D025;Direito do Trabalho;5.7;5.4;1.9;3.3;4.1;REPROVADO;Gengar Storm;Direito
2026;20260045;C004;D016;Contabilidade;1.9;1.8;;;;SEM_NOTAS;Jigglypuff Atlas;Administracao
2026;20260045;C004;D017;Gestao de Pessoas;9.9;4.8;0.3;3.3;4.6;REPROVADO;Jigglypuff Atlas;Administracao
2026;20260045;C004;D018;Marketing;1.9;4.5;4.1;2.9;3.4;REPROVADO;Jigglypuff Atlas;Administracao
2026;20260045;C004;D019;Financas;1.3;4.0;0.4;8.7;3.6;REPROVADO;Jigglypuff Atlas;Administracao
2026;20260045;C004;D020;Economia;8.5;;;;;SEM_NOTAS;Jigglypuff Atlas;Administracao
2026;20260046;C005;D021;Direito Civil;2.4;6.0;0.1;9.6;4.5;REPROVADO;Lucario Dawn;Direito
2026;20260046;C005;D022;Direito Penal;0.9;7.7;1.1;9.9;4.9;REPROVADO;Lucario Dawn;Direito
2026;20260046;C005;D023;Direito Constitucional;6.8;0.2;4.5;3.4;3.7;REPROVADO;Lucario Dawn;Direito
2026;20260046;C005;D024;Processo Civil;9.5;8.1;8.4;2.2;7.0;APROVADO;Lucario Dawn;Direito
2026;20260046;C005;D025;Direito do Trabalho;3.1;5.5;4.3;8.5;5.3;REPROVADO;Lucario Dawn;Direito
2026;20260047;C005;D021;Direito Civil;9.9;6.6;3.4;3.8;5.9;REPROVADO;Thor Raven;Direito
2026;20260047;C005;D022;Direito Penal;1.3;0.7;6.8;4.9;3.4;REPROVADO;Thor Raven;Direito
2026;20260047;C005;D023;Direito Constitucional;7.3;5.4;1.9;10.0;6.2;APROVADO;Thor Raven;Direito
2026;20260047;C005;D024;Processo Civil;7.2;2.9;8.5;3.0;5.4;REPROVADO;Thor Raven;Direito
2026;20260047;C005;D025;Direito do Trabalho;3.5;2.5;6.4;6.8;4.8;REPROVADO;Thor Raven;Direito
2026;20260048;C004;D016;Contabilidade;3.7;5.6;1.7;2.3;3.3;REPROVADO;Palmon Raven;Administracao
2026;20260048;C004;D017;Gestao de Pessoas;4.9;9.4;2.2;8.9;6.3;APROVADO;Palmon Raven;Administracao
2026;20260048;C004;D018;Marketing;8.4;2.6;3.0;6.8;5.2;REPROVADO;Palmon Raven;Administracao
2026;20260048;C004;D019;Financas;7.9;3.0;3.9;4.9;4.9;REPROVADO;Palmon Raven;Administracao
2026;20260048;C004;D020;Economia;5.6;9.2;8.2;8.0;7.8;APROVADO;Palmon Raven;Administracao
2026;20260049;C005;D021;Direito Civil;8.3;9.3;6.6;2.1;6.6;APROVADO;Leomon Stone;Direito
2026;20260049;C005;D022;Direito Penal;4.2;4.2;7.5;3.1;4.8;REPROVADO;Leomon Stone;Direito
2026;20260049;C005;D023;Direito Constitucional;2.6;9.1;6.3;5.7;5.9;REPROVADO;Leomon Stone;Direito
2026;20260049;C005;D024;Processo Civil;6.4;0.9;6.1;4.9;4.6;REPROVADO;Leomon Stone;Direito
2026;20260049;C005;D025;Direito do Trabalho;2.4;6.3;1.9;6.6;4.3;REPROVADO;Leomon Stone;Direito
2026;20260050;C004;D016;Contabilidade;2.5;8.4;2.3;5.6;4.7;REPROVADO;Atreus Grayson;Administracao
2026;20260050;C004;D017;Gestao de Pessoas;1.4;2.3;6.9;5.9;4.1;REPROVADO;Atreus Grayson;Administracao
2026;20260050;C004;D018;Marketing;8.7;4.2;4.0;1.5;4.6;REPROVADO;Atreus Grayson;Administracao
2026;20260050;C004;D019;Financas;8.1;6.7;4.0;5.1;6.0;APROVADO;Atreus Grayson;Administracao
2026;20260050;C004;D020;Economia;3.7;9.8;1.6;7.7;5.7;REPROVADO;Atreus Grayson;Administracao
2026;20260051;C004;D016;Contabilidade;6.9;6.4;7.9;3.9;6.3;APROVADO;Steve Grayson;Administracao
2026;20260051;C004;D017;Gestao de Pessoas;4.9;7.3;1.9;4.3;4.6;REPROVADO;Steve Grayson;Administracao
2026;20260051;C004;D018;Marketing;3.9;7.3;6.0;9.7;6.7;APROVADO;Steve Grayson;Administracao
2026;20260051;C004;D019;Financas;2.4;3.5;1.8;9.1;4.2;REPROVADO;Steve Grayson;Administracao
2026;20260051;C004;D020;Economia;3.9;5.1;5.1;9.5;5.9;REPROVADO;Steve Grayson;Administracao
2026;20260052;C005;D021;Direito Civil;0.6;3.8;2.9;0.8;2.0;REPROVADO;Mario Phoenix;Direito
2026;20260052;C005;D022;Direito Penal;3.3;3.9;5.3;3.3;4.0;REPROVADO;Mario Phoenix;Direito
2026;20260052;C005;D023;Direito Constitucional;7.1;6.0;5.8;6.1;6.2;APROVADO;Mario Phoenix;Direito
2026;20260052;C005;D024;Processo Civil;9.6;6.0;0.3;5.7;5.4;REPROVADO;Mario Phoenix;Direito
2026;20260052;C005;D025;Direito do Trabalho;6.1;9.8;4.1;7.9;7.0;APROVADO;Mario Phoenix;Direito
2026;20260053;C002;D006;Estatistica Aplicada;4.0;4.0;2.8;4.2;3.8;REPROVADO;Vaporeon Kenobi;Engenharia de Producao
2026;20260053;C002;D007;Processos Industriais;3.8;6.2;6.8;7.2;6.0;APROVADO;Vaporeon Kenobi;Engenharia de Producao
2026;20260053;C002;D008;Pesquisa Operacional;9.7;4.4;2.8;0.4;4.3;REPROVADO;Vaporeon Kenobi;Engenharia de Producao
2026;20260053;C002;D009;Gestao da Qualidade;1.1;6.0;5.6;7.1;4.9;REPROVADO;Vaporeon Kenobi;Engenharia de Producao
2026;20260053;C002;D010;Planejamento e Controle;8.9;4.7;0.2;5.6;4.8;REPROVADO;Vaporeon Kenobi;Engenharia de Producao
2026;20260054;C005;D021;Direito Civil;1.6;7.5;2.5;2.1;3.4;REPROVADO;Samus Drake;Direito
2026;20260054;C005;D022;Direito Penal;6.2;5.7;4.1;3.5;4.9;REPROVADO;Samus Drake;Direito
2026;20260054;C005;D023;Direito Constitucional;7.4;6.0;5.3;3.1;5.5;REPROVADO;Samus Drake;Direito
2026;20260054;C005;D024;Processo Civil;4.7;2.9;5.1;9.9;5.7;REPROVADO;Samus Drake;Direito
2026;20260054;C005;D025;Direito do Trabalho;0.4;0.2;5.6;6.2;3.1;REPROVADO;Samus Drake;Direito
2026;20260055;C002;D006;Estatistica Aplicada;2.0;2.8;3.3;4.2;3.1;REPROVADO;Knuckles Maximus;Engenharia de Producao
2026;20260055;C002;D007;Processos Industriais;8.2;5.4;9.2;9.0;7.9;APROVADO;Knuckles Maximus;Engenharia de Producao
2026;20260055;C002;D008;Pesquisa Operacional;8.9;1.4;2.9;9.5;5.7;REPROVADO;Knuckles Maximus;Engenharia de Producao
2026;20260055;C002;D009;Gestao da Qualidade;0.5;4.7;2.7;2.7;2.7;REPROVADO;Knuckles Maximus;Engenharia de Producao
2026;20260055;C002;D010;Planejamento e Controle;5.9;3.5;6.7;1.1;4.3;REPROVADO;Knuckles Maximus;Engenharia de Producao
2026;20260056;C003;D011;Resistencia dos Materiais;2.6;3.1;2.6;8.7;4.2;REPROVADO;Joel Parker;Engenharia Civil
2026;20260056;C003;D012;Materiais de Construcao;2.8;5.7;5.3;9.3;5.8;REPROVADO;Joel Parker;Engenharia Civil
2026;20260056;C003;D013;Topografia;9.6;4.2;3.7;5.3;5.7;REPROVADO;Joel Parker;Engenharia Civil
2026;20260056;C003;D014;Estruturas I;0.2;8.9;5.1;1.3;3.9;REPROVADO;Joel Parker;Engenharia Civil
2026;20260056;C003;D015;Hidraulica;7.6;1.2;0.7;1.6;2.8;REPROVADO;Joel Parker;Engenharia Civil
2026;20260057;C004;D016;Contabilidade;3.9;6.5;3.0;5.3;4.7;REPROVADO;Aragorn Stone;Administracao
2026;20260057;C004;D017;Gestao de Pessoas;9.3;6.1;4.4;8.7;7.1;APROVADO;Aragorn Stone;Administracao
2026;20260057;C004;D018;Marketing;9.0;6.2;1.4;3.1;4.9;REPROVADO;Aragorn Stone;Administracao
2026;20260057;C004;D019;Financas;8.1;1.9;2.3;4.9;4.3;REPROVADO;Aragorn Stone;Administracao
2026;20260057;C004;D020;Economia;6.1;2.0;2.4;1.3;3.0;REPROVADO;Aragorn Stone;Administracao
2026;20260058;C002;D006;Estatistica Aplicada;9.9;3.2;1.1;8.0;5.6;REPROVADO;Psyduck Odinson;Engenharia de Producao
2026;20260058;C002;D007;Processos Industriais;6.3;3.1;8.1;1.4;4.7;REPROVADO;Psyduck Odinson;Engenharia de Producao
2026;20260058;C002;D008;Pesquisa Operacional;4.9;0.2;8.2;1.5;3.7;REPROVADO;Psyduck Odinson;Engenharia de Producao
2026;20260058;C002;D009;Gestao da Qualidade;1.1;7.6;1.8;4.4;3.7;REPROVADO;Psyduck Odinson;Engenharia de Producao
2026;20260058;C002;D010;Planejamento e Controle;5.5;4.7;8.1;5.8;6.0;APROVADO;Psyduck Odinson;Engenharia de Producao
2026;20260059;C001;D001;Algoritmos I;4.9;7.1;3.7;9.1;6.2;APROVADO;Renamon Baggins;Analise de Sistemas
2026;20260059;C001;D002;Banco de Dados I;2.7;7.1;6.5;9.4;6.4;APROVADO;Renamon Baggins;Analise de Sistemas
2026;20260059;C001;D003;Python para Dados;4.1;0.1;4.4;5.1;3.4;REPROVADO;Renamon Baggins;Analise de Sistemas
2026;20260059;C001;D004;Engenharia de Software;2.2;0.7;0.6;0.3;1.0;REPROVADO;Renamon Baggins;Analise de Sistemas
2026;20260059;C001;D005;SQL e Otimizacao;1.8;7.4;9.9;3.6;5.7;REPROVADO;Renamon Baggins;Analise de Sistemas
2026;20260060;C002;D006;Estatistica Aplicada;9.8;9.3;4.6;2.1;6.5;APROVADO;Aquaman Odinson;Engenharia de Producao
2026;20260060;C002;D007;Processos Industriais;0.4;4.2;8.1;1.8;3.6;REPROVADO;Aquaman Odinson;Engenharia de Producao
2026;20260060;C002;D008;Pesquisa Operacional;3.9;8.6;5.7;6.8;6.2;APROVADO;Aquaman Odinson;Engenharia de Producao
2026;20260060;C002;D009;Gestao da Qualidade;3.1;2.5;9.2;3.0;4.4;REPROVADO;Aquaman Odinson;Engenharia de Producao
2026;20260060;C002;D010;Planejamento e Controle;2.9;6.7;5.2;7.9;5.7;REPROVADO;Aquaman Odinson;Engenharia de Producao
2026;20260061;C002;D006;Estatistica Aplicada;3.0;5.1;2.5;1.8;3.1;REPROVADO;Atreus Shadow;Engenharia de Producao
2026;20260061;C002;D007;Processos Industriais;7.1;7.3;7.6;8.1;7.5;APROVADO;Atreus Shadow;Engenharia de Producao
2026;20260061;C002;D008;Pesquisa Operacional;0.3;8.5;0.2;5.2;3.5;REPROVADO;Atreus Shadow;Engenharia de Producao
2026;20260061;C002;D009;Gestao da Qualidade;7.2;3.4;4.2;7.9;5.7;REPROVADO;Atreus Shadow;Engenharia de Producao
2026;20260061;C002;D010;Planejamento e Controle;9.2;9.8;9.1;4.0;8.0;APROVADO;Atreus Shadow;Engenharia de Producao
2026;20260062;C005;D021;Direito Civil;1.0;4.3;2.8;1.5;2.4;REPROVADO;ChunLi Stone;Direito
2026;20260062;C005;D022;Direito Penal;7.4;4.5;0.4;6.5;4.7;REPROVADO;ChunLi Stone;Direito
2026;20260062;C005;D023;Direito Constitucional;5.1;7.9;1.8;7.8;5.7;REPROVADO;ChunLi Stone;Direito
2026;20260062;C005;D024;Processo Civil;7.0;2.1;0.9;1.9;3.0;REPROVADO;ChunLi Stone;Direito
2026;20260062;C005;D025;Direito do Trabalho;2.7;5.9;5.1;9.5;5.8;REPROVADO;ChunLi Stone;Direito
2026;20260063;C004;D016;Contabilidade;4.7;5.0;9.0;7.9;6.7;APROVADO;Jigglypuff Silver;Administracao
2026;20260063;C004;D017;Gestao de Pessoas;6.8;7.7;3.7;9.4;6.9;APROVADO;Jigglypuff Silver;Administracao
2026;20260063;C004;D018;Marketing;0.8;3.8;2.8;9.6;4.2;REPROVADO;Jigglypuff Silver;Administracao
2026;20260063;C004;D019;Financas;1.5;5.5;0.5;5.0;3.1;REPROVADO;Jigglypuff Silver;Administracao
2026;20260063;C004;D020;Economia;1.1;5.3;5.5;9.9;5.5;REPROVADO;Jigglypuff Silver;Administracao
2026;20260064;C005;D021;Direito Civil;3.7;3.7;3.4;7.6;4.6;REPROVADO;Legolas Shadow;Direito
2026;20260064;C005;D022;Direito Penal;2.6;3.9;6.0;5.6;4.5;REPROVADO;Legolas Shadow;Direito
2026;20260064;C005;D023;Direito Constitucional;1.5;6.1;6.6;4.0;4.5;REPROVADO;Legolas Shadow;Direito
2026;20260064;C005;D024;Processo Civil;5.9;3.1;4.3;7.2;5.1;REPROVADO;Legolas Shadow;Direito
2026;20260064;C005;D025;Direito do Trabalho;1.9;5.7;3.4;9.8;5.2;REPROVADO;Legolas Shadow;Direito
2026;20260065;C002;D006;Estatistica Aplicada;7.8;2.0;8.6;1.3;4.9;REPROVADO;Dragonite Baggins;Engenharia de Producao
2026;20260065;C002;D007;Processos Industriais;7.6;8.5;2.3;0.9;4.8;REPROVADO;Dragonite Baggins;Engenharia de Producao
2026;20260065;C002;D008;Pesquisa Operacional;9.6;2.6;8.7;6.5;6.8;APROVADO;Dragonite Baggins;Engenharia de Producao
2026;20260065;C002;D009;Gestao da Qualidade;8.2;5.9;0.7;7.1;5.5;REPROVADO;Dragonite Baggins;Engenharia de Producao
2026;20260065;C002;D010;Planejamento e Controle;1.8;0.5;2.4;8.2;3.2;REPROVADO;Dragonite Baggins;Engenharia de Producao
2026;20260066;C001;D001;Algoritmos I;9.9;5.1;4.8;8.9;7.2;APROVADO;Squirtle Ember;Analise de Sistemas
2026;20260066;C001;D002;Banco de Dados I;2.2;4.3;1.2;1.5;2.3;REPROVADO;Squirtle Ember;Analise de Sistemas
2026;20260066;C001;D003;Python para Dados;5.5;3.0;7.8;7.5;6.0;APROVADO;Squirtle Ember;Analise de Sistemas
2026;20260066;C001;D004;Engenharia de Software;7.7;0.8;3.9;6.0;4.6;REPROVADO;Squirtle Ember;Analise de Sistemas
2026;20260066;C001;D005;SQL e Otimizacao;3.1;6.8;0.1;8.7;4.7;REPROVADO;Squirtle Ember;Analise de Sistemas
2026;20260067;C005;D021;Direito Civil;6.0;2.3;2.8;6.9;4.5;REPROVADO;Barry Kenobi;Direito
2026;20260067;C005;D022;Direito Penal;6.6;3.5;8.3;6.0;6.1;APROVADO;Barry Kenobi;Direito
2026;20260067;C005;D023;Direito Constitucional;1.7;4.1;1.3;7.8;3.7;REPROVADO;Barry Kenobi;Direito
2026;20260067;C005;D024;Processo Civil;1.4;1.8;3.0;8.0;3.5;REPROVADO;Barry Kenobi;Direito
2026;20260067;C005;D025;Direito do Trabalho;0.3;4.4;1.9;2.2;2.2;REPROVADO;Barry Kenobi;Direito
2026;20260068;C005;D021;Direito Civil;4.9;1.9;1.0;0.4;2.1;REPROVADO;Patamon Stone;Direito
2026;20260068;C005;D022;Direito Penal;7.9;0.4;5.6;8.3;5.6;REPROVADO;Patamon Stone;Direito
2026;20260068;C005;D023;Direito Constitucional;5.5;5.7;7.4;2.0;5.2;REPROVADO;Patamon Stone;Direito
2026;20260068;C005;D024;Processo Civil;1.5;3.6;8.2;6.7;5.0;REPROVADO;Patamon Stone;Direito
2026;20260068;C005;D025;Direito do Trabalho;8.0;8.3;6.7;9.3;8.1;APROVADO;Patamon Stone;Direito
2026;20260069;C005;D021;Direito Civil;7.1;8.8;0.6;6.9;5.8;REPROVADO;Tentomon Shadow;Direito
2026;20260069;C005;D022;Direito Penal;10.0;5.8;6.1;3.5;6.3;APROVADO;Tentomon Shadow;Direito
2026;20260069;C005;D023;Direito Constitucional;7.4;9.6;8.3;;;SEM_NOTAS;Tentomon Shadow;Direito
2026;20260069;C005;D024;Processo Civil;5.2;8.8;5.6;5.2;6.2;APROVADO;Tentomon Shadow;Direito
2026;20260069;C005;D025;Direito do Trabalho;4.5;7.2;2.1;0.1;3.5;REPROVADO;Tentomon Shadow;Direito
2026;20260070;C001;D001;Algoritmos I;9.2;0.8;0.8;8.7;4.9;REPROVADO;Monzaemon Stark;Analise de Sistemas
2026;20260070;C001;D002;Banco de Dados I;5.0;8.4;3.4;8.7;6.4;APROVADO;Monzaemon Stark;Analise de Sistemas
2026;20260070;C001;D003;Python para Dados;6.0;5.7;8.1;5.3;6.3;APROVADO;Monzaemon Stark;Analise de Sistemas
2026;20260070;C001;D004;Engenharia de Software;4.6;4.2;5.7;9.0;5.9;REPROVADO;Monzaemon Stark;Analise de Sistemas
2026;20260070;C001;D005;SQL e Otimizacao;9.5;1.2;6.0;4.3;5.2;REPROVADO;Monzaemon Stark;Analise de Sistemas
2026;20260071;C003;D011;Resistencia dos Materiais;3.3;2.4;8.4;5.0;4.8;REPROVADO;Aragorn Prince;Engenharia Civil
2026;20260071;C003;D012;Materiais de Construcao;4.1;5.4;9.4;3.1;5.5;REPROVADO;Aragorn Prince;Engenharia Civil
2026;20260071;C003;D013;Topografia;6.0;9.6;2.3;3.8;5.4;REPROVADO;Aragorn Prince;Engenharia Civil
2026;20260071;C003;D014;Estruturas I;8.0;5.6;1.0;7.2;5.5;REPROVADO;Aragorn Prince;Engenharia Civil
2026;20260071;C003;D015;Hidraulica;8.6;0.6;1.0;1.1;2.8;REPROVADO;Aragorn Prince;Engenharia Civil
2026;20260072;C002;D006;Estatistica Aplicada;8.4;0.1;7.9;3.3;4.9;REPROVADO;Geralt Stone;Engenharia de Producao
2026;20260072;C002;D007;Processos Industriais;4.0;0.7;4.1;8.3;4.3;REPROVADO;Geralt Stone;Engenharia de Producao
2026;20260072;C002;D008;Pesquisa Operacional;3.8;7.0;4.1;1.3;4.0;REPROVADO;Geralt Stone;Engenharia de Producao
2026;20260072;C002;D009;Gestao da Qualidade;0.4;3.7;9.1;5.4;4.7;REPROVADO;Geralt Stone;Engenharia de Producao
2026;20260072;C002;D010;Planejamento e Controle;3.0;4.7;9.4;5.8;5.7;REPROVADO;Geralt Stone;Engenharia de Producao
2026;20260073;C001;D001;Algoritmos I;9.0;5.3;1.9;5.2;5.3;REPROVADO;Umbreon Ember;Analise de Sistemas
2026;20260073;C001;D002;Banco de Dados I;8.4;4.2;2.4;2.8;4.5;REPROVADO;Umbreon Ember;Analise de Sistemas
2026;20260073;C001;D003;Python para Dados;1.9;1.2;8.8;5.7;4.4;REPROVADO;Umbreon Ember;Analise de Sistemas
2026;20260073;C001;D004;Engenharia de Software;8.8;3.6;7.5;9.0;7.2;APROVADO;Umbreon Ember;Analise de Sistemas
2026;20260073;C001;D005;SQL e Otimizacao;6.9;4.2;5.1;7.8;6.0;APROVADO;Umbreon Ember;Analise de Sistemas
2026;20260074;C004;D016;Contabilidade;1.2;2.0;8.6;0.7;3.1;REPROVADO;Tony Parker;Administracao
2026;20260074;C004;D017;Gestao de Pessoas;8.6;7.7;7.0;3.9;6.8;APROVADO;Tony Parker;Administracao
2026;20260074;C004;D018;Marketing;9.8;10.0;5.2;9.2;8.6;APROVADO;Tony Parker;Administracao
2026;20260074;C004;D019;Financas;4.6;8.6;9.4;0.0;5.7;REPROVADO;Tony Parker;Administracao
2026;20260074;C004;D020;Economia;2.6;0.2;6.5;7.0;4.1;REPROVADO;Tony Parker;Administracao
2026;20260075;C002;D006;Estatistica Aplicada;0.6;2.8;3.0;6.5;3.2;REPROVADO;Angemon Atlas;Engenharia de Producao
2026;20260075;C002;D007;Processos Industriais;3.5;9.8;0.6;3.0;4.2;REPROVADO;Angemon Atlas;Engenharia de Producao
2026;20260075;C002;D008;Pesquisa Operacional;6.1;8.8;1.0;1.1;4.2;REPROVADO;Angemon Atlas;Engenharia de Producao
2026;20260075;C002;D009;Gestao da Qualidade;6.1;8.9;8.1;9.6;8.2;APROVADO;Angemon Atlas;Engenharia de Producao
2026;20260075;C002;D010;Planejamento e Controle;4.6;5.5;3.9;8.4;5.6;REPROVADO;Angemon Atlas;Engenharia de Producao
2026;20260076;C003;D011;Resistencia dos Materiais;8.6;1.0;1.4;1.6;3.1;REPROVADO;Wanda Orion;Engenharia Civil
2026;20260076;C003;D012;Materiais de Construcao;9.1;0.1;2.4;7.1;4.7;REPROVADO;Wanda Orion;Engenharia Civil
2026;20260076;C003;D013;Topografia;8.0;8.7;0.9;6.3;6.0;APROVADO;Wanda Orion;Engenharia Civil
2026;20260076;C003;D014;Estruturas I;6.5;2.9;0.8;9.6;5.0;REPROVADO;Wanda Orion;Engenharia Civil
2026;20260076;C003;D015;Hidraulica;7.4;4.2;4.9;3.7;5.0;REPROVADO;Wanda Orion;Engenharia Civil
2026;20260077;C003;D011;Resistencia dos Materiais;5.2;3.2;4.1;3.2;3.9;REPROVADO;ChunLi Valerian;Engenharia Civil
2026;20260077;C003;D012;Materiais de Construcao;4.7;5.3;9.7;4.9;6.2;APROVADO;ChunLi Valerian;Engenharia Civil
2026;20260077;C003;D013;Topografia;8.2;1.2;4.4;2.6;4.1;REPROVADO;ChunLi Valerian;Engenharia Civil
2026;20260077;C003;D014;Estruturas I;0.8;8.4;9.5;5.1;6.0;APROVADO;ChunLi Valerian;Engenharia Civil
2026;20260077;C003;D015;Hidraulica;3.5;8.0;5.3;7.8;6.2;APROVADO;ChunLi Valerian;Engenharia Civil
2026;20260078;C005;D021;Direito Civil;2.2;4.2;7.5;4.1;4.5;REPROVADO;Wormmon Frost;Direito
2026;20260078;C005;D022;Direito Penal;7.6;2.0;6.2;1.6;4.4;REPROVADO;Wormmon Frost;Direito
2026;20260078;C005;D023;Direito Constitucional;4.3;1.3;0.3;4.5;2.6;REPROVADO;Wormmon Frost;Direito
2026;20260078;C005;D024;Processo Civil;9.3;8.6;8.6;3.1;7.4;APROVADO;Wormmon Frost;Direito
2026;20260078;C005;D025;Direito do Trabalho;9.0;0.0;0.4;7.6;4.2;REPROVADO;Wormmon Frost;Direito
2026;20260079;C001;D001;Algoritmos I;6.9;9.9;1.8;1.9;5.1;REPROVADO;Vision Drake;Analise de Sistemas
2026;20260079;C001;D002;Banco de Dados I;1.6;0.2;1.6;2.1;1.4;REPROVADO;Vision Drake;Analise de Sistemas
2026;20260079;C001;D003;Python para Dados;5.5;2.4;8.5;2.3;4.7;REPROVADO;Vision Drake;Analise de Sistemas
2026;20260079;C001;D004;Engenharia de Software;2.2;4.0;1.8;3.0;2.8;REPROVADO;Vision Drake;Analise de Sistemas
2026;20260079;C001;D005;SQL e Otimizacao;7.8;6.9;4.7;1.6;5.2;REPROVADO;Vision Drake;Analise de Sistemas
2026;20260080;C001;D001;Algoritmos I;;;;;;SEM_NOTAS;Tony Drake;Analise de Sistemas
2026;20260080;C001;D002;Banco de Dados I;;;;;;SEM_NOTAS;Tony Drake;Analise de Sistemas
2026;20260080;C001;D003;Python para Dados;;;;;;SEM_NOTAS;Tony Drake;Analise de Sistemas
2026;20260080;C001;D004;Engenharia de Software;;;;;;SEM_NOTAS;Tony Drake;Analise de Sistemas
2026;20260080;C001;D005;SQL e Otimizacao;;;;;;SEM_NOTAS;Tony Drake;Analise de Sistemas
2026;20260081;C003;D011;Resistencia dos Materiais;4.8;4.6;8.9;8.8;6.8;APROVADO;Zelda Banner;Engenharia Civil
2026;20260081;C003;D012;Materiais de Construcao;0.2;5.2;4.4;1.2;2.8;REPROVADO;Zelda Banner;Engenharia Civil
2026;20260081;C003;D013;Topografia;4.5;7.3;7.8;1.6;5.3;REPROVADO;Zelda Banner;Engenharia Civil
2026;20260081;C003;D014;Estruturas I;7.2;4.1;7.8;4.6;5.9;REPROVADO;Zelda Banner;Engenharia Civil
2026;20260081;C003;D015;Hidraulica;6.2;8.7;7.9;8.9;7.9;APROVADO;Zelda Banner;Engenharia Civil
2026;20260082;C001;D001;Algoritmos I;6.0;2.0;9.0;0.7;4.4;REPROVADO;Magikarp Shadow;Analise de Sistemas
2026;20260082;C001;D002;Banco de Dados I;7.5;5.1;6.1;2.0;5.2;REPROVADO;Magikarp Shadow;Analise de Sistemas
2026;20260082;C001;D003;Python para Dados;2.4;0.2;6.0;6.3;3.7;REPROVADO;Magikarp Shadow;Analise de Sistemas
2026;20260082;C001;D004;Engenharia de Software;6.8;3.2;8.6;;;SEM_NOTAS;Magikarp Shadow;Analise de Sistemas
2026;20260082;C001;D005;SQL e Otimizacao;4.8;7.7;2.0;8.9;5.8;REPROVADO;Magikarp Shadow;Analise de Sistemas
2026;20260083;C003;D011;Resistencia dos Materiais;3.2;9.3;0.5;3.2;4.0;REPROVADO;Arthur Frost;Engenharia Civil
2026;20260083;C003;D012;Materiais de Construcao;8.5;7.4;4.4;7.8;7.0;APROVADO;Arthur Frost;Engenharia Civil
2026;20260083;C003;D013;Topografia;1.5;;;;;SEM_NOTAS;Arthur Frost;Engenharia Civil
2026;20260083;C003;D014;Estruturas I;4.3;7.5;;;;SEM_NOTAS;Arthur Frost;Engenharia Civil
2026;20260083;C003;D015;Hidraulica;4.2;0.9;0.7;5.8;2.9;REPROVADO;Arthur Frost;Engenharia Civil
2026;20260084;C002;D006;Estatistica Aplicada;2.6;7.8;2.3;4.3;4.2;REPROVADO;Ken Grayson;Engenharia de Producao
2026;20260084;C002;D007;Processos Industriais;4.3;9.3;9.7;0.3;5.9;REPROVADO;Ken Grayson;Engenharia de Producao
2026;20260084;C002;D008;Pesquisa Operacional;0.6;2.1;5.0;7.6;3.8;REPROVADO;Ken Grayson;Engenharia de Producao
2026;20260084;C002;D009;Gestao da Qualidade;9.1;8.4;5.3;9.2;8.0;APROVADO;Ken Grayson;Engenharia de Producao
2026;20260084;C002;D010;Planejamento e Controle;6.7;1.3;0.5;1.1;2.4;REPROVADO;Ken Grayson;Engenharia de Producao
2026;20260085;C001;D001;Algoritmos I;3.6;5.0;6.6;5.6;5.2;REPROVADO;Eevee Nova;Analise de Sistemas
2026;20260085;C001;D002;Banco de Dados I;1.0;9.7;5.2;8.2;6.0;APROVADO;Eevee Nova;Analise de Sistemas
2026;20260085;C001;D003;Python para Dados;2.9;8.9;9.8;4.8;6.6;APROVADO;Eevee Nova;Analise de Sistemas
2026;20260085;C001;D004;Engenharia de Software;5.8;4.7;0.9;1.9;3.3;REPROVADO;Eevee Nova;Analise de Sistemas
2026;20260085;C001;D005;SQL e Otimizacao;8.5;3.7;6.0;7.9;6.5;APROVADO;Eevee Nova;Analise de Sistemas
2026;20260086;C005;D021;Direito Civil;5.5;8.6;8.7;2.2;6.2;APROVADO;Mario Dawn;Direito
2026;20260086;C005;D022;Direito Penal;4.2;2.1;0.5;9.4;4.1;REPROVADO;Mario Dawn;Direito
2026;20260086;C005;D023;Direito Constitucional;7.1;6.9;4.7;10.0;7.2;APROVADO;Mario Dawn;Direito
2026;20260086;C005;D024;Processo Civil;7.0;6.3;0.6;0.8;3.7;REPROVADO;Mario Dawn;Direito
2026;20260086;C005;D025;Direito do Trabalho;1.3;6.2;2.3;0.2;2.5;REPROVADO;Mario Dawn;Direito
2026;20260087;C005;D021;Direito Civil;9.1;5.5;3.1;3.8;5.4;REPROVADO;Umbreon Atlas;Direito
2026;20260087;C005;D022;Direito Penal;6.5;9.0;7.3;1.2;6.0;APROVADO;Umbreon Atlas;Direito
2026;20260087;C005;D023;Direito Constitucional;8.0;6.0;8.2;2.5;6.2;APROVADO;Umbreon Atlas;Direito
2026;20260087;C005;D024;Processo Civil;2.1;0.8;5.8;10.0;4.7;REPROVADO;Umbreon Atlas;Direito
